survey,id,women,wt_nls_parent,wt_nls_kid,wt_nls_avg
1979,4390,0,6122.313,6446.258,6284.285
1966,4391,1,373118.8,281296.3,327207.5
1966,4393,1,710172.1,540864.1,625518.1
1979,4394,0,2724.156,6061.957,4393.057
1966,4396,0,120849.1,156651.7,138750.4
1966,4396,1,518374,506211.3,512292.6
1966,4397,0,117480.5,107488.7,112484.6
1966,4400,0,85921.55,110687.6,98304.58
1966,4401,0,83814.87,119438.3,101626.6
1979,4401,0,7298.494,8372.033,7835.264
1979,4406,0,4928.396,6872.203,5900.299
1979,4407,0,1286.865,5296.49,3291.677
1966,4408,1,654740.9,520275.1,587508
1979,4408,1,3217.122,3949.606,3583.364
1966,4409,1,538686.1,501950.5,520318.3
1979,4410,0,2047.827,6741.044,4394.436
1979,4411,1,1999.266,5522.217,3760.742
1979,4412,0,1646.481,1149.85,1398.165
1966,4413,0,325755.5,418776.4,372265.9
1979,4413,1,1386.748,883.904,1135.326
1966,4414,0,417500.9,588552.2,503026.6
1966,4417,0,383846.8,529219.3,456533
1979,4417,1,507.3931,751.5061,629.4496
1966,4418,0,480133,253069.9,366601.5
1966,4419,1,335564.5,424332.8,379948.6
1979,4419,0,987.9784,742.4236,865.201
1979,4421,0,2183.012,6094.225,4138.618
1979,4422,1,1635.138,4536.712,3085.925
1966,4423,0,78207.71,83771.28,80989.5
1966,4423,1,163699,85753.65,124726.3
1979,4423,1,2097.503,4997.955,3547.729
1979,4424,1,3205.108,3065.836,3135.472
1966,4426,1,150096.4,203463.9,176780.2
1979,4427,0,5498.514,5563.868,5531.191
1966,4428,1,169850,167814.1,168832
1966,4429,1,155906.4,69277.1,112591.7
1979,4429,0,3164.321,6571.542,4867.931
1979,4430,0,6813.077,8282.876,7547.977
1979,4431,1,932.5757,1965.612,1449.094
1966,4434,0,150304.3,113511.7,131908
1966,4435,1,130370,98778.66,114574.3
1979,4435,0,3161.695,1896.223,2528.959
1966,4437,0,496819.5,376788.5,436804
1979,4437,1,134.5867,6291.434,3213.01
1979,4438,1,9486.723,2860.628,6173.675
1966,4439,0,541512.8,320065.5,430789.1
1966,4440,0,410223.3,313520.8,361872
1966,4440,1,176499.4,120969.6,148734.5
1966,4444,1,142658.2,134862.5,138760.4
1966,4445,0,407504.4,414445.5,410974.9
1966,4445,1,166659.4,177774,172216.7
1979,4445,1,1662.373,4647.446,3154.909
1979,4447,1,2586.47,4450.15,3518.31
1979,4448,0,3258.911,6606.435,4932.673
1966,4450,1,94528.84,80566.8,87547.83
1979,4451,1,2085.367,3117.386,2601.376
1979,4452,1,2423.757,4249.808,3336.783
1966,4453,0,495404.3,449559.4,472481.9
1966,4454,0,495404.3,322649.8,409027.1
1966,4455,0,92634.52,100466.2,96550.34
1966,4456,1,701748.5,551159.5,626454
1966,4458,0,115233.9,119509.6,117371.8
1966,4459,0,152372.8,124664.4,138518.6
1979,4459,1,3915.896,6564.042,5239.969
1966,4460,1,185507.5,128879.4,157193.5
1966,4461,0,74835.63,96429.18,85632.41
1966,4461,1,216716.9,200983.5,208850.2
1979,4461,0,3617.341,6890.519,5253.93
1966,4462,0,73000.75,100573.3,86787
1979,4465,1,4239.974,2734.788,3487.381
1979,4466,0,3129.662,2898.286,3013.974
1979,4467,0,3775.587,7003.367,5389.477
1966,4469,0,100794.1,114205.9,107500
1979,4469,1,953.5702,5084.987,3019.279
1966,4470,0,91640.45,76728.08,84184.27
1966,4470,1,164322.7,104021.8,134172.3
1979,4470,0,1546.038,4103.244,2824.641
1979,4471,0,3629.636,3162.518,3396.077
1979,4473,1,2221.031,5012.104,3616.567
1966,4474,1,177462,154149.1,165805.6
1979,4474,1,3426.942,5102.555,4264.749
1966,4476,1,104238.8,124939.5,114589.2
1979,4477,0,1627.119,4560.929,3094.024
1966,4478,1,193012,123731,158371.5
1966,4481,1,248364.7,158108.2,203236.5
1966,4482,1,280950.7,166841.5,223896.1
1979,4484,0,1531.87,4720.253,3126.062
1966,4485,0,518299.1,384936.5,451617.8
1966,4486,1,338894.6,408015.2,373454.9
1979,4486,0,1460.965,1902.309,1681.637
1979,4487,1,3347.298,4709.407,4028.353
1966,4488,0,100834.9,115399.1,108117
1966,4488,1,508131.6,205793.9,356962.7
1979,4488,1,4633.058,3109.258,3871.158
1979,4490,1,2790.255,5213.228,4001.741
1966,4496,1,661883,765840.9,713862
1966,4497,1,814104.6,469201.5,641653.1
1979,4497,0,2722.775,1678.831,2200.803
1979,4498,0,2473.204,1332.166,1902.685
1966,4499,0,123953.5,69543.37,96748.45
1979,4499,1,2561.168,1452.766,2006.967
1979,4500,0,1444.875,1140.966,1292.921
1979,4501,0,1743.392,1340.687,1542.04
1966,4503,1,154457.8,99777.04,127117.4
1979,4503,0,1665.256,1532.094,1598.675
1966,4504,0,134900,94302.79,114601.4
1966,4505,0,134900,102312.5,118606.2
1979,4505,1,1725.183,1103.042,1414.113
1966,4506,0,104668.7,59339.63,82004.14
1979,4506,1,2085.815,778.9369,1432.376
1966,4507,0,104668.7,103618.5,104143.6
1966,4508,0,153067.8,108777.9,130922.8
1979,4509,0,1484.026,5776.992,3630.509
1966,4512,0,470497.2,324627.8,397562.5
1966,4514,0,441206.1,595427.1,518316.6
1966,4515,0,441206.1,519104.1,480155.1
1979,4515,0,3821.511,5811.299,4816.405
1966,4518,0,608800.8,517903.8,563352.3
1979,4518,0,4159.335,5586.412,4872.874
1966,4520,1,525215.3,383924.4,454569.9
1979,4523,1,1441.766,5736.432,3589.099
1979,4524,0,521.9652,544.3648,533.165
1966,4525,0,278706.5,435994.9,357350.7
1979,4525,1,449.2726,1298.247,873.7598
1966,4527,1,434329.9,622764.8,528547.4
1979,4529,0,3883.39,6068.841,4976.115
1979,4531,0,4803.366,4612.037,4707.701
1979,4533,1,825.8203,908.8138,867.317
1966,4534,0,429778.3,723660.8,576719.6
1966,4534,1,538667.2,345533.7,442100.4
1966,4536,0,129251.3,86296.28,107773.8
1966,4539,0,417593.9,380802.8,399198.3
1979,4539,1,3033.767,5996.592,4515.18
1966,4540,0,405951.2,569923,487937.1
1979,4540,0,5169.081,5315.029,5242.055
1966,4542,1,83373.89,118127.3,100750.6
1979,4542,0,2268.482,1444.257,1856.37
1966,4543,1,79993.97,121230,100612
1979,4543,1,1249.192,917.8391,1083.516
1966,4544,1,248219.8,457481.4,352850.6
1979,4544,1,2107.826,1670.32,1889.073
1966,4548,1,218137.4,126658.9,172398.2
1979,4548,0,1912.84,6899.147,4405.994
1979,4549,0,1650.176,7809.741,4729.958
1979,4551,1,5157.473,4400.339,4778.906
1966,4552,1,538359.2,553679.9,546019.5
1979,4552,0,7512.194,9384.939,8448.566
1966,4553,0,107603.8,68996.05,88299.93
1966,4555,1,617335.5,555712.3,586523.9
1979,4557,1,968.2708,1669.486,1318.878
1966,4558,0,324586.1,373363,348974.5
1966,4560,0,517738.8,376269.6,447004.2
1966,4561,0,505044.9,558658.4,531851.6
1979,4561,1,5239.077,5650.278,5444.678
1979,4563,0,2617.839,4839.072,3728.456
1979,4565,1,3433.303,2151.901,2792.602
1979,4566,0,1934.12,3692.169,2813.144
1966,4568,0,114742,117115,115928.5
1979,4570,1,1371.984,684.0746,1028.029
1966,4571,1,96202.94,87305.98,91754.46
1966,4572,0,216853.6,288773.2,252813.4
1979,4572,0,2776.906,5737.713,4257.31
1966,4574,1,121758.3,148143.7,134951
1966,4575,1,111980.1,148880.1,130430.1
1979,4576,1,970.6581,6381.536,3676.097
1966,4577,0,439243.1,535324.8,487283.9
1979,4577,0,5176.677,6554.514,5865.595
1966,4579,0,469240.9,571535.1,520388
1979,4579,0,1584.012,4163.793,2873.903
1966,4580,1,465886.4,607777.9,536832.1
1979,4581,1,1861.742,793.8796,1327.811
1979,4582,1,864.3705,1052.58,958.4751
1979,4583,0,1016.445,2419.771,1718.108
1966,4584,0,334799.1,405726.2,370262.6
1966,4584,1,558164.6,410345.4,484255
1979,4585,1,3247.352,4495.824,3871.588
1966,4586,1,135401.4,89401.81,112401.6
1979,4586,0,4997.702,6953.796,5975.749
1966,4587,1,124285.8,134322.5,129304.2
1966,4588,1,124285.8,115891,120088.4
1979,4592,1,8921.283,3970.428,6445.856
1966,4594,0,421483.7,257724.6,339604.2
1979,4595,0,1950.344,4198.02,3074.182
1966,4597,1,137090,52310.22,94700.11
1979,4597,0,433.9976,1085.74,759.869
1966,4598,0,298581.9,638358.4,468470.2
1979,4600,1,6907.098,6676.302,6791.7
1966,4602,0,73985.88,76765.91,75375.89
1966,4602,1,135840.8,321241.8,228541.3
1966,4603,0,83305.07,71458.24,77381.66
1979,4604,1,11218.63,6135.461,8677.048
1966,4606,1,173371.7,148821.7,161096.7
1979,4608,0,3824.039,6604.402,5214.221
1979,4610,0,7341.857,5783.791,6562.824
1966,4611,0,361690.2,349036.8,355363.5
1966,4611,1,125695.7,74473.33,100084.5
1966,4612,0,267899.1,674967.8,471433.4
1966,4613,1,140185.7,134252.1,137218.9
1979,4613,1,5024.132,6189.387,5606.76
1979,4614,1,4251.151,6113.057,5182.104
1979,4615,0,3959.703,6771.665,5365.684
1979,4619,0,1309.29,1010.329,1159.809
1966,4620,0,118710.4,86562.81,102636.6
1979,4620,0,1258.278,1543.57,1400.924
1966,4621,0,79065.53,93627.84,86346.69
1966,4621,1,129371.8,188574.8,158973.3
1979,4621,0,4363.315,4134.067,4248.691
1966,4622,0,218303.9,472575.3,345439.6
1966,4622,1,138729.7,193191.5,165960.6
1979,4622,1,2104.162,5952.026,4028.094
1966,4623,0,218303.9,358736.3,288520.1
1979,4623,0,1886.974,8089.774,4988.374
1966,4629,1,141626.3,103207.2,122416.8
1979,4629,0,1156.959,4585.078,2871.019
1979,4630,0,2354.831,3980.867,3167.849
1979,4631,1,6707.295,5443.366,6075.331
1966,4632,0,97135.53,74087.2,85611.37
1979,4632,1,6461.11,4121.399,5291.254
1966,4635,0,87627.52,96448.59,92038.05
1979,4635,0,1385.984,5667.262,3526.623
1966,4637,0,117516.1,111989.2,114752.6
1979,4637,1,3251.823,5827.825,4539.824
1979,4638,1,1695.231,5958.381,3826.806
1966,4639,0,147440.6,107181.7,127311.2
1979,4640,0,5553.157,6065.83,5809.493
1979,4642,0,6564.084,5986.711,6275.397
1979,4643,0,3505.179,4032.786,3768.982
1979,4648,0,10481.58,5375.813,7928.697
1966,4649,1,309314.8,176789,243051.9
1966,4650,1,171003.9,103853.5,137428.7
1979,4650,1,1362.614,2550.022,1956.318
1966,4651,1,188495.9,165942.2,177219
1979,4651,1,6572.266,9760.812,8166.539
1966,4652,1,188495.9,150302,169398.9
1966,4653,0,70633.02,72030.14,71331.58
1966,4653,1,220209.7,120436.4,170323
1979,4653,1,967.7539,1559.865,1263.81
1979,4654,0,1599.697,1676.023,1637.86
1966,4655,1,136245.1,129888.6,133066.8
1966,4656,1,159167.9,136483.9,147825.9
1966,4657,1,129666.9,148953.5,139310.2
1966,4658,0,139673.7,103845.3,121759.5
1979,4661,0,1241.632,5253.808,3247.72
1979,4662,1,10505.02,5017.485,7761.25
1979,4663,1,1997.406,6173.594,4085.5
1966,4666,1,107069.5,118498.1,112783.8
1979,4667,0,1497.01,4479.38,2988.195
1966,4669,1,146470.3,118839.6,132655
1979,4669,0,3406.251,4330.404,3868.328
1966,4670,1,157065.5,122148.7,139607.1
1966,4672,1,158999.5,116004.3,137501.9
1966,4674,1,138657.6,104695.7,121676.6
1966,4675,0,210762.7,104990.9,157876.8
1966,4675,1,132987.3,135181.6,134084.4
1966,4676,1,146728.5,133971.9,140350.2
1979,4676,0,4704.822,5882.137,5293.479
1966,4677,0,96112.15,167349.3,131730.7
1966,4677,1,72889.16,140841.4,106865.3
1979,4678,1,2271.375,5558.808,3915.092
1966,4680,1,321071.8,112708.4,216890.1
1966,4682,1,204731.4,134698.9,169715.2
1966,4683,0,121785.8,93370.26,107578
1966,4684,0,94988.18,77336.73,86162.45
1966,4685,1,204064,121201.3,162632.7
1966,4686,0,74740.16,56872.79,65806.48
1966,4686,1,132891.2,105039.8,118965.5
1966,4687,0,74740.16,72085.52,73412.84
1966,4687,1,186435.5,180603.5,183519.5
1979,4687,0,1043.327,4293.255,2668.291
1966,4688,0,126379.5,98903.7,112641.6
1979,4690,1,5280.894,4430.538,4855.716
1979,4691,1,32316.71,2106.487,17211.6
1979,4692,1,41163.01,3753.45,22458.23
1966,4693,1,603429.1,612898.8,608163.9
1979,4693,0,1007.828,4363.776,2685.802
1966,4695,1,153698.3,90489.55,122093.9
1966,4697,1,109276.9,105697.6,107487.3
1966,4698,0,54793,156309.3,105551.1
1979,4698,0,12092.64,4994.533,8543.589
1979,4699,0,1796.594,4430.004,3113.299
1966,4700,0,99137.13,95883.66,97510.4
1966,4701,0,63870.4,103759.8,83815.09
1966,4702,0,62304.38,93195.63,77750.01
1979,4702,0,1292.348,4027.631,2659.99
1966,4705,1,151229.3,93283.83,122256.6
1979,4707,0,4831.927,4683.067,4757.497
1966,4709,1,172532.3,177215.9,174874.1
1966,4711,0,71298.63,137325.8,104312.2
1966,4712,0,115074.6,65129.73,90102.15
1979,4712,0,2298.499,1747.729,2023.114
1979,4714,1,3701.906,5121.271,4411.588
1966,4716,1,172646.1,134566.7,153606.4
1966,4717,0,451542,560577.7,506059.9
1979,4717,1,2668.674,3237.76,2953.217
1966,4721,0,505690.4,331801.6,418746
1979,4722,0,2601.517,5879.122,4240.319
1966,4725,1,401270.2,331477.4,366373.8
1966,4726,1,476788.1,613978.2,545383.1
1979,4730,1,1201.33,966.8094,1084.07
1979,4734,1,2607.72,5688.865,4148.292
1979,4736,0,6994.726,4985.71,5990.218
1966,4738,0,59502.44,74392.47,66947.45
1966,4739,0,59502.44,70166.01,64834.23
1966,4740,0,58043.52,44695.59,51369.55
1979,4740,0,5681.845,6008.554,5845.199
1966,4746,1,402120,671446.9,536783.5
1979,4746,1,1385.08,5288.774,3336.927
1966,4747,0,60874.25,73074.27,66974.26
1979,4747,0,1701.857,4182.816,2942.337
1966,4748,0,59176.79,79089.19,69132.99
1966,4749,0,109169.2,82688.01,95928.61
1966,4749,1,534798.7,229732.2,382265.4
1966,4751,1,605389.6,418551.9,511970.8
1979,4752,0,3137.579,6110.14,4623.859
1966,4753,0,104383.7,102749.2,103566.5
1966,4754,0,101824.4,90412.89,96118.63
1979,4755,0,2077.627,4589.593,3333.61
1966,4756,0,111172,78635.6,94903.78
1979,4756,0,2656.448,3152.935,2904.691
1966,4757,1,449966,335979.5,392972.8
1979,4757,1,3779.25,2093.422,2936.336
1979,4758,1,1499.687,3829.212,2664.449
1966,4760,1,328103.9,384063.8,356083.9
1979,4760,0,2950.641,6737.762,4844.202
1966,4761,0,85183.57,100353.3,92768.44
1979,4762,1,8246.182,4319.747,6282.964
1966,4763,0,78054.8,80767.79,79411.3
1979,4765,0,5592.12,4424.05,5008.085
1966,4766,0,327600.6,329057.8,328329.2
1966,4766,1,590332.9,328410.3,459371.6
1979,4766,1,4265.428,4448.092,4356.76
1966,4767,0,299879.6,285483.9,292681.8
1966,4767,1,1580457,459018.3,1019738
1966,4769,0,217183.4,329085.3,273134.4
1979,4770,0,3557.046,5913.286,4735.166
1966,4771,1,162975.3,131018.1,146996.7
1979,4773,0,5336.631,4439.464,4888.048
1979,4776,0,1447.003,1425.19,1436.096
1979,4777,1,1305.191,4222.396,2763.794
1979,4778,1,2580.228,5661.086,4120.657
1966,4779,0,359592.3,642317.7,500955
1979,4779,0,5239.352,6172.996,5706.174
1966,4780,0,349566.7,285822.8,317694.8
1966,4783,0,753285,1023388,888336.5
1966,4787,0,381628,340644.2,361136.1
1966,4788,1,129814,151826.5,140820.3
1979,4789,0,3263.514,3582.37,3422.942
1966,4790,0,321040.4,355345.1,338192.8
1966,4790,1,803254.4,494744.7,648999.6
1979,4790,1,4315.206,6298.497,5306.852
1966,4791,0,440068.7,271032.2,355550.4
1966,4792,0,427800.3,371306.2,399553.3
1966,4792,1,756044.8,677922.9,716983.8
1979,4792,1,3928.245,4576.96,4252.603
1979,4793,0,3688.104,3080.367,3384.236
1966,4794,1,348975,288382.3,318678.7
1979,4794,0,7631.696,2661.205,5146.451
1966,4795,1,198822.5,522481.4,360652
1979,4795,1,4858.914,4754.762,4806.838
1966,4797,1,300786.3,574319.1,437552.8
1979,4799,0,4950.13,5570.778,5260.454
1966,4800,0,283726.4,542321.6,413024
1979,4803,1,3010.79,3329.101,3169.945
1979,4804,1,3638.136,3716.156,3677.146
1966,4805,1,506417.6,364163,435290.3
1979,4805,0,4271.055,5470.858,4870.956
1966,4806,0,578612.6,325283.4,451948
1966,4807,1,363208.8,668372.8,515790.8
1979,4809,1,4993.988,6019.504,5506.746
1966,4810,0,1203865,514536.2,859200.8
1966,4811,0,657352.8,382967.4,520160.1
1966,4811,1,520478.6,601204.7,560841.6
1979,4812,1,1573.258,4761.328,3167.293
1966,4813,1,113182.1,120552.2,116867.1
1979,4813,0,3219.896,4953.248,4086.572
1966,4816,0,119008.2,123069.2,121038.7
1979,4816,0,3644.344,4792.245,4218.294
1966,4817,1,86925.27,109444.1,98184.67
1966,4820,1,181542.9,119901.2,150722.1
1966,4824,0,230478.5,190248,210363.2
1966,4827,1,202256.5,99350.51,150803.5
1966,4828,1,105089.9,120233.1,112661.5
1979,4828,0,2574.745,4863.473,3719.109
1966,4829,1,147432.6,198470.4,172951.5
1979,4829,0,1871.824,3906.188,2889.006
1966,4830,1,104074.8,161721.1,132897.9
1979,4830,0,2257.986,3565.821,2911.903
1979,4831,0,2257.986,4283.828,3270.907
1966,4832,0,1228643,1435919,1332281
1979,4832,0,669.2614,1716.898,1193.08
1979,4833,1,1107.039,589.4538,848.2465
1966,4834,0,253177.5,228920.1,241048.8
1979,4834,0,1208.377,3818.962,2513.669
1966,4836,1,147941.6,167005.3,157473.4
1966,4839,0,553288.6,457234.2,505261.4
1979,4839,1,5739.834,7036.35,6388.092
1979,4841,1,1414.593,3992.805,2703.699
1966,4842,0,488010.8,322537.2,405274
1979,4842,1,1469.625,5631.954,3550.789
1966,4843,0,488010.8,512683.4,500347.1
1966,4843,1,148511.7,110677.8,129594.8
1979,4843,0,7069.533,5000.945,6035.239
1979,4844,1,4741.752,6512.625,5627.188
1966,4845,0,487637.1,339564.4,413600.8
1966,4845,1,110024.4,113112.3,111568.3
1966,4847,0,214855.1,292743.6,253799.4
1966,4847,1,173925,58698.85,116311.9
1979,4847,0,4565.723,4289.525,4427.624
1966,4848,1,186506.2,179813.7,183159.9
1979,4848,1,3453.858,6120.203,4787.03
1966,4849,1,109649.7,96351.83,103000.8
1979,4849,1,3588.225,5097.823,4343.023
1979,4850,0,3625.459,5396.346,4510.902
1966,4851,0,236609,95766.84,166187.9
1966,4851,1,147440.8,120372,133906.4
1979,4851,0,5084.865,7861.099,6472.981
1966,4852,1,99108.8,110926.5,105017.6
1979,4852,1,5302.739,4371.672,4837.206
1979,4854,0,5829.693,3153.786,4491.74
1979,4855,0,7032.372,5887.94,6460.156
1966,4856,0,84166.14,104907,94536.56
1979,4856,0,2439.286,3473.292,2956.289
1966,4858,1,215256.3,116029.6,165642.9
1966,4860,0,559313.8,184683.5,371998.6
1979,4860,0,2293.938,5987.68,4140.809
1966,4861,1,,131856.4,
1979,4861,0,2094.806,4469.334,3282.07
1979,4862,0,5955.347,4122.509,5038.928
1979,4864,1,7405.892,4773.411,6089.651
1966,4865,1,342853.9,79801.26,211327.6
1979,4865,1,8941.916,5539.695,7240.806
1966,4867,1,116855.9,170133.4,143494.7
1966,4868,0,93287.43,104386,98836.7
1966,4869,0,98989.03,135558.9,117274
1966,4870,1,187871.3,136781.8,162326.5
1979,4870,1,1047.46,4067.077,2557.269
1966,4871,0,516758.3,432993.6,474876
1966,4871,1,161022.3,87528.78,124275.5
1979,4871,1,5127.908,4131.847,4629.877
1966,4872,0,483781.7,527064.4,505423.1
1966,4872,1,225901.1,152602,189251.5
1979,4872,1,5619.782,4661.889,5140.835
1979,4873,1,1771.873,2930.24,2351.056
1979,4876,1,1340.995,3339.885,2340.44
1966,4877,1,158877,124575.8,141726.4
1966,4883,0,114504.2,94915.04,104709.6
1979,4886,1,9049.198,4359.657,6704.428
1966,4888,0,89315.35,82366.48,85840.91
1966,4888,1,186140.2,144811.2,165475.7
1966,4889,0,87125.88,114022.5,100574.2
1966,4890,1,116406.4,131086.1,123746.3
1966,4892,0,88536.72,109875.4,99206.06
1966,4893,1,159454.7,115173.8,137314.2
1979,4893,1,3949.792,6968.757,5459.274
1966,4894,0,86366.34,111611.5,98988.94
1979,4894,0,1401.903,1039.283,1220.593
1979,4895,0,4469.779,5566.112,5017.945
1979,4897,0,10525.16,5098.991,7812.076
1966,4898,0,52814.42,94816.81,73815.62
1966,4898,1,345397.8,148113.5,246755.7
1979,4898,0,4914.776,3959.614,4437.195
1966,4899,1,156765,128353,142559
1979,4899,1,8606.164,4894.726,6750.445
1966,4903,0,260153.3,92161.57,176157.4
1979,4904,0,4707.756,4763.988,4735.872
1966,4905,1,166640.3,102519.9,134580.1
1979,4905,0,1058.223,1311.223,1184.723
1966,4906,0,118811.6,69944.28,94377.94
1979,4906,1,1164.895,949.4139,1057.154
1966,4907,1,136677,98383.03,117530
1979,4908,0,3338.819,3299.379,3319.099
1979,4910,1,6016.425,4929.012,5472.718
1979,4911,0,5783.298,5644.932,5714.115
1979,4912,0,4093.4,3201.829,3647.614
1966,4913,0,48985.91,58111.18,53548.55
1966,4913,1,103445.4,95379,99412.2
1979,4913,0,4332.56,5019.757,4676.159
1966,4914,0,127022.1,110120.8,118571.5
1966,4915,0,123907.7,142105.2,133006.4
1979,4916,1,1607.284,1068.898,1338.091
1979,4918,0,10239.18,6622.126,8430.654
1979,4920,1,19342.8,4049.833,11696.31
1979,4922,1,9350.621,5488.036,7419.328
1966,4923,0,106113.3,47230.34,76671.84
1966,4923,1,71571.09,106642.9,89106.98
1979,4923,0,1762.906,1368.491,1565.698
1966,4926,1,152395.4,87207.61,119801.5
1979,4927,1,15469.68,2223.587,8846.631
1966,4928,0,92210.59,111446.2,101828.4
1966,4929,0,86473.85,98619.23,92546.54
1966,4930,0,160086.1,65930.48,113008.3
1979,4930,1,7072.523,4693.635,5883.079
1966,4931,0,156161.8,87642.58,121902.2
1979,4931,1,4504.693,6191.76,5348.227
1966,4933,1,109539.2,181130.9,145335
1966,4934,0,213168,139846.6,176507.3
1966,4936,1,174499.7,152562.3,163531
1966,4937,0,138964.4,122042,130503.2
1979,4937,0,2731.662,1458.52,2095.091
1979,4938,1,4895.441,5115.828,5005.635
1966,4940,0,123344.4,99492.94,111418.6
1979,4941,0,1075.709,1223.418,1149.563
1979,4942,0,1316.796,1478.73,1397.763
1966,4944,0,94237.21,71161.84,82699.53
1966,4945,0,94237.21,109586.1,101911.6
1979,4947,1,430.7362,470.5133,450.6248
1966,4949,0,80823.77,92224.16,86523.96
1966,4950,0,121157.4,92488.25,106822.8
1966,4952,1,116614,195372.3,155993.1
1979,4952,1,3667.872,6206.31,4937.091
1966,4953,0,95148.33,109809.8,102479.1
1966,4953,1,135410.2,114496.6,124953.4
1979,4953,1,4277.208,6117.268,5197.238
1979,4954,1,7667.822,3742.852,5705.337
1979,4955,1,9819.803,4907.598,7363.7
1979,4956,1,9256.293,4278.825,6767.559
1979,4957,1,1963.918,4995.651,3479.785
1979,4958,1,3074.155,5199.448,4136.802
1979,4959,1,2202.68,4283.264,3242.972
1966,4960,0,114131.2,98553.17,106342.2
1979,4961,0,1616.003,3759.922,2687.962
1979,4962,1,4152.312,5041.409,4596.86
1979,4963,0,1130.83,3783.884,2457.357
1979,4968,1,2710.357,4590,3650.179
1979,4969,0,888.5191,1117.564,1003.042
1979,4970,1,709.5873,356.5974,533.0923
1966,4971,0,61888.68,103506.6,82697.62
1979,4971,1,726.2526,1056.362,891.3074
1979,4972,1,4141.276,6191.778,5166.527
1966,4973,0,142939.1,117189,130064.1
1979,4973,1,2066.98,5824.167,3945.573
1966,4974,0,139434.4,104503.6,121969
1979,4976,1,4664.751,7040.159,5852.455
1966,4977,0,135091,109780.3,122435.6
1966,4977,1,147585.1,162113.4,154849.3
1966,4978,0,135091,90444.66,112767.9
1979,4979,0,2058.047,1751.284,1904.666
1966,4980,1,406005,345983.5,375994.3
1979,4980,1,1107.041,829.6095,968.325
1979,4981,1,1327.843,596.1605,962.0016
1966,4983,0,94853.31,103459.4,99156.37
1979,4983,0,5941.627,6335.624,6138.625
1966,4984,0,138672.1,108288.3,123480.2
1966,4985,0,135271.9,92531.13,113901.5
1979,4985,0,3238.83,6333.63,4786.23
1966,4987,1,390420.6,367019.8,378720.2
1979,4990,1,2167.304,2677.492,2422.398
1979,4991,1,1247.826,340.4989,794.1627
1979,4992,1,1097.246,5026.911,3062.079
1966,4994,0,85743.02,125341.2,105542.1
1979,4995,1,2951.349,5644.121,4297.735
1966,4996,1,131571.3,68861.94,100216.6
1966,4997,0,89230.23,89414.76,89322.49
1979,4997,1,17748.83,7501.897,12625.37
1966,4998,1,333931.6,301346.3,317638.9
